Level,Name,Parts,Wraps,West,South,East,North,AreaKm2,Part1Area,Part1West,Part1South,Part1East,Part1North,Part2Area,Part2West,Part2South,Part2East,Part2North,Part3Area,Part3West,Part3South,Part3East,Part3North,Part4Area,Part4West,Part4South,Part4East,Part4North,Part5Area,Part5West,Part5South,Part5East,Part5North
Physical Plateau,American Highland,1,false,69.261,-76.626,76.375,-71.368,95491.3,95491.3,69.261,-76.626,76.375,-71.368,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Atherton Tableland,1,false,144.364,-18.217,146.126,-16.554,27874.9,27874.9,144.364,-18.217,146.126,-16.554,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Azov Upland,1,false,35.541,46.792,38.832,48.805,26113.9,26113.9,35.541,46.792,38.832,48.805,,,,,,,,,,,,,,,,,,,,
Physical Plateau,BRAZILIAN HIGHLANDS,6,false,-57.742,-29.983,-34.887,-1.162,3.88356e6,3.88275e6,-57.742,-29.983,-34.887,-1.162,239.604,-44.598,-3.038,-44.481,-2.717,227.695,-48.666,-26.414,-48.497,-26.17,199.371,-38.787,-13.119,-38.6,-12.88,135.774,-39.023,-13.533,-38.903,-13.398
Physical Plateau,Barkly Tableland,1,false,133.464,-19.406,139.017,-15.348,116982.0,116982.0,133.464,-19.406,139.017,-15.348,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Bié Plateau,1,false,16.606,-15.398,21.568,-9.867,196594.0,196594.0,16.606,-15.398,21.568,-9.867,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Buckland Tableland,1,false,146.834,-25.078,148.501,-23.954,15029.2,15029.2,146.834,-25.078,148.501,-23.954,,,,,,,,,,,,,,,,,,,,
Physical Plateau,CENTRAL RUSSIAN UPLAND,1,false,33.863,49.78,39.733,54.977,184761.0,184761.0,33.863,49.78,39.733,54.977,,,,,,,,,,,,,,,,,,,,
Physical Plateau,CENTRAL SIBERIAN PLATEAU,1,false,88.367,58.12,130.059,71.412,2.19049e6,2.19049e6,88.367,58.12,130.059,71.412,,,,,,,,,,,,,,,,,,,,
Physical Plateau,COLORADO PLATEAU,1,false,-113.96,33.631,-106.664,40.787,303109.0,303109.0,-113.96,33.631,-106.664,40.787,,,,,,,,,,,,,,,,,,,,
Physical Plateau,COLUMBIA PLAT.,1,false,-121.456,42.149,-111.186,48.134,224099.0,224099.0,-121.456,42.149,-111.186,48.134,,,,,,,,,,,,,,,,,,,,
Physical Plateau,CUMBERLAND PLAT.,1,false,-88.542,32.605,-82.23,39.103,201672.0,201672.0,-88.542,32.605,-82.23,39.103,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Campos Sertão,1,false,-47.193,-18.608,-43.594,-11.728,164838.0,164838.0,-47.193,-18.608,-43.594,-11.728,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Chapada do Araripe,1,false,-41.972,-8.387,-38.77,-6.269,63807.3,63807.3,-41.972,-8.387,-38.77,-6.269,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Chota Nägpur Plateau,1,false,79.745,21.04,86.885,25.246,229956.0,229956.0,79.745,21.04,86.885,25.246,,,,,,,,,,,,,,,,,,,,
Physical Plateau,DECCAN PLATEAU,1,false,74.197,12.463,81.264,20.114,365940.0,365940.0,74.197,12.463,81.264,20.114,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Dnieper Upland,1,false,29.487,47.391,33.242,50.104,33604.5,33604.5,29.487,47.391,33.242,50.104,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Dome A (Argus),1,false,74.664,-83.077,80.078,-77.663,46776.5,46776.5,74.664,-83.077,80.078,-77.663,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Dome C (Charlie),1,false,120.67,-77.81,126.084,-72.396,71853.4,71853.4,120.67,-77.81,126.084,-72.396,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Dome F (Fuji),1,false,36.996,-80.034,42.41,-74.62,61333.2,61333.2,36.996,-80.034,42.41,-74.62,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Edwards Plateau,1,false,-101.88,29.297,-96.731,33.625,154699.0,154699.0,-101.88,29.297,-96.731,33.625,,,,,,,,,,,,,,,,,,,,
Physical Plateau,Ennedi Plat.,1,false,20.985,15.836,24.267,18.112,57831.8,57831.8,20.985,15.836,24.267,18.112,,,,,,,,,,,,,,,,,,,,
